,n_eff,Rhat,divergence,treedepth,energy,observed_engagement,y_0,final_predicted,Unnamed: 0.1,incident_name,start,end,event_name,Unnamed: 0,incident,count,duration,sample_loc,data_loc,lower_predicted,upper_predicted,included
354,True,True,True,True,True,3411.0,7.0,True,104,In_Person_Fraud:_Blind_Relatives,36,100,In_Person_Fraud:_Blind_Relatives_event_1,88,In Person Fraud: Blind Relatives,5389,64,./output/posteriors/In_Person_Fraud:_Blind_Relatives_event_1_raw.p,./data/timeseries/aggregated/In_Person_Fraud:_Blind_Relatives_raw.csv,2954.0,3845.0,True
355,True,True,True,True,True,23628.0,29.0,True,515,voting_info:_NC_wrong_ballot,22,87,voting_info:_NC_wrong_ballot_event_0,403,voting info: NC wrong ballot,27314,65,./output/posteriors/voting_info:_NC_wrong_ballot_event_0_raw.p,./data/timeseries/aggregated/voting_info:_NC_wrong_ballot_raw.csv,20709.89,26654.055,True
356,True,True,True,True,True,2112.0,1.0,True,45,coup:_color_revolution,14322,14388,coup:_color_revolution_event_4,35,coup: color revolution,101224,66,./output/posteriors/coup:_color_revolution_event_4_raw.p,./data/timeseries/aggregated/coup:_color_revolution_raw.csv,1764.0,2453.055,True
357,True,True,True,True,True,171777.0,0.0,True,489,USPS:_NV_Veritas,90,157,USPS:_NV_Veritas_event_0,378,USPS: NV Veritas,226972,67,./output/posteriors/USPS:_NV_Veritas_event_0_raw.p,./data/timeseries/aggregated/USPS:_NV_Veritas_raw.csv,139421.26,208182.54,True
358,True,True,True,True,True,576.0,0.0,True,392,riot:_mis-framed_trump_email,512,579,riot:_mis-framed_trump_email_event_0,315,riot: mis-framed trump email,977,67,./output/posteriors/riot:_mis-framed_trump_email_event_0_raw.p,./data/timeseries/aggregated/riot:_mis-framed_trump_email_raw.csv,500.0,667.0,True
359,True,True,True,False,True,351568.0,1281.0,True,481,"USPS:_300,000_Undelivered_Ballots",470,537,"USPS:_300,000_Undelivered_Ballots_event_0",371,"USPS: 300,000 Undelivered Ballots",1136236,67,"./output/posteriors/USPS:_300,000_Undelivered_Ballots_event_0_raw.p","./data/timeseries/aggregated/USPS:_300,000_Undelivered_Ballots_raw.csv",321559.0,373067.51,True
360,True,True,True,True,True,15100.0,31.0,True,291,Physical_Mail_Fraud:_FEC_Chair,1956,2023,Physical_Mail_Fraud:_FEC_Chair_event_1,236,Physical Mail Fraud: FEC Chair,268501,67,./output/posteriors/Physical_Mail_Fraud:_FEC_Chair_event_1_raw.p,./data/timeseries/aggregated/Physical_Mail_Fraud:_FEC_Chair_raw.csv,13558.0,16833.329999999998,True
361,True,True,True,True,True,26649.0,44.0,True,337,poll_watchers:_Philly_no_entry_list,384,451,poll_watchers:_Philly_no_entry_list_event_2,284,poll watchers: Philly no entry list,209298,67,./output/posteriors/poll_watchers:_Philly_no_entry_list_event_2_raw.p,./data/timeseries/aggregated/poll_watchers:_Philly_no_entry_list_raw.csv,21998.78,32306.165,True
362,True,True,False,True,True,4449.0,8.0,True,406,Statistics:_Benford's_Law,722,790,Statistics:_Benford's_Law_event_2,325,Statistics: Benford's Law,78210,68,./output/posteriors/Statistics:_Benford's_Law_event_2_raw.p,./data/timeseries/aggregated/Statistics:_Benford's_Law_raw.csv,3872.0,5038.055,False
363,True,True,True,True,True,543.0,0.0,True,425,Statistics:_Kentucky_Fraud,326,394,Statistics:_Kentucky_Fraud_event_2,332,Statistics: Kentucky Fraud,1217,68,./output/posteriors/Statistics:_Kentucky_Fraud_event_2_raw.p,./data/timeseries/aggregated/Statistics:_Kentucky_Fraud_raw.csv,467.945,629.0,True
364,True,True,True,True,True,15496.0,0.0,True,129,intimidation:_trump_calls_for_monitors,596,665,intimidation:_trump_calls_for_monitors_event_0,112,intimidation: trump calls for monitors,30707,69,./output/posteriors/intimidation:_trump_calls_for_monitors_event_0_raw.p,./data/timeseries/aggregated/intimidation:_trump_calls_for_monitors_raw.csv,12535.89,18768.714999999997,True
365,True,True,True,False,True,26888.0,98.0,True,454,tech:_antrim_vote_count,770,839,tech:_antrim_vote_count_event_0,356,tech: antrim vote count,38018,69,./output/posteriors/tech:_antrim_vote_count_event_0_raw.p,./data/timeseries/aggregated/tech:_antrim_vote_count_raw.csv,24551.78,29161.055,True
366,True,True,True,True,True,2358.0,1.0,True,448,supression:_TX_immigrant_mistreatment,359,428,supression:_TX_immigrant_mistreatment_event_1,352,supression: TX immigrant mistreatment,25798,69,./output/posteriors/supression:_TX_immigrant_mistreatment_event_1_raw.p,./data/timeseries/aggregated/supression:_TX_immigrant_mistreatment_raw.csv,2189.945,2574.0,True
367,True,True,True,True,True,540.0,0.0,True,165,lost:_OH_2014,2490,2560,lost:_OH_2014_event_0,140,lost: OH 2014,1121,70,./output/posteriors/lost:_OH_2014_event_0_raw.p,./data/timeseries/aggregated/lost:_OH_2014_raw.csv,449.0,629.0,True
368,True,True,True,True,True,99769.0,183.0,True,335,poll_watchers:_Philly_no_entry_list,0,71,poll_watchers:_Philly_no_entry_list_event_0,284,poll watchers: Philly no entry list,209298,71,./output/posteriors/poll_watchers:_Philly_no_entry_list_event_0_raw.p,./data/timeseries/aggregated/poll_watchers:_Philly_no_entry_list_raw.csv,89547.9,110034.055,True
369,True,True,True,True,True,1273.0,0.0,True,0,ballot_box:_Collecting_After_Election,305,376,ballot_box:_Collecting_After_Election_event_0,0,ballot box: Collecting After Election,24617,71,./output/posteriors/ballot_box:_Collecting_After_Election_event_0_raw.p,./data/timeseries/aggregated/ballot_box:_Collecting_After_Election_raw.csv,1128.945,1429.0549999999998,True
370,True,True,True,True,True,35180.0,33.0,True,345,Prominent_Person:_Darin_Southam,4678,4750,Prominent_Person:_Darin_Southam_event_0,293,Prominent Person: Darin Southam,68883,72,./output/posteriors/Prominent_Person:_Darin_Southam_event_0_raw.p,./data/timeseries/aggregated/Prominent_Person:_Darin_Southam_raw.csv,30951.67,39375.11,True
371,True,True,True,True,True,27300.0,40.0,True,325,Physical_Mail_Mistakes:_MI_Misprints_for_Troops,512,584,Physical_Mail_Mistakes:_MI_Misprints_for_Troops_event_0,273,Physical Mail Mistakes: MI Misprints for Troops,66961,72,./output/posteriors/Physical_Mail_Mistakes:_MI_Misprints_for_Troops_event_0_raw.p,./data/timeseries/aggregated/Physical_Mail_Mistakes:_MI_Misprints_for_Troops_raw.csv,22984.89,33482.385,True
372,True,True,True,True,True,26244.0,0.0,True,512,voting_info:_MI_robocalls,743,815,voting_info:_MI_robocalls_event_0,397,voting info: MI robocalls,30294,72,./output/posteriors/voting_info:_MI_robocalls_event_0_raw.p,./data/timeseries/aggregated/voting_info:_MI_robocalls_raw.csv,23295.67,30256.11,True
373,True,True,True,True,True,5573.0,3.0,True,55,coup:_SECDEF_Threat,0,74,coup:_SECDEF_Threat_event_0,41,coup: SECDEF Threat,8014,74,./output/posteriors/coup:_SECDEF_Threat_event_0_raw.p,./data/timeseries/aggregated/coup:_SECDEF_Threat_raw.csv,4721.945,6634.0,True
374,True,True,True,True,True,384.0,0.0,True,96,Ineligible_Voters:_TX_Illegal_Voters,1875,1949,Ineligible_Voters:_TX_Illegal_Voters_event_2,85,Ineligible Voters: TX Illegal Voters,2877,74,./output/posteriors/Ineligible_Voters:_TX_Illegal_Voters_event_2_raw.p,./data/timeseries/aggregated/Ineligible_Voters:_TX_Illegal_Voters_raw.csv,309.0,470.05499999999984,True
375,True,True,True,True,True,24994.0,24.0,True,271,partisan_vcr:__Pennsylvania_delays,767,842,partisan_vcr:__Pennsylvania_delays_event_0,218,partisan vcr:  Pennsylvania delays,45185,75,./output/posteriors/partisan_vcr:__Pennsylvania_delays_event_0_raw.p,./data/timeseries/aggregated/partisan_vcr:__Pennsylvania_delays_raw.csv,22873.67,27449.055,True
376,True,True,True,True,True,1776.0,0.0,True,137,Late:_OK_Ballots_Found,1421,1496,Late:_OK_Ballots_Found_event_3,119,Late: OK Ballots Found,16236,75,./output/posteriors/Late:_OK_Ballots_Found_event_3_raw.p,./data/timeseries/aggregated/Late:_OK_Ballots_Found_raw.csv,1491.0,1998.0549999999998,True
377,True,True,True,True,True,645.0,0.0,True,414,Statistics:_JW_Counties_Over_100%,212,288,Statistics:_JW_Counties_Over_100%_event_2,330,Statistics: JW Counties Over 100%,6905,76,./output/posteriors/Statistics:_JW_Counties_Over_100%_event_2_raw.p,./data/timeseries/aggregated/Statistics:_JW_Counties_Over_100%_raw.csv,562.0,739.0,True
378,True,True,True,True,True,14984.0,0.0,True,252,partisan_vcr:__Detroit_provisional_ballots,3420,3496,partisan_vcr:__Detroit_provisional_ballots_event_0,209,partisan vcr:  Detroit provisional ballots,21081,76,./output/posteriors/partisan_vcr:__Detroit_provisional_ballots_event_0_raw.p,./data/timeseries/aggregated/partisan_vcr:__Detroit_provisional_ballots_raw.csv,12840.89,17245.11,True
379,True,True,True,True,True,96256.0,0.0,True,240,Other:_Venezuela_Methods,249,326,Other:_Venezuela_Methods_event_0,198,Other: Venezuela Methods,123576,77,./output/posteriors/Other:_Venezuela_Methods_event_0_raw.p,./data/timeseries/aggregated/Other:_Venezuela_Methods_raw.csv,78800.78,113908.22,True
380,True,True,True,True,True,15980.0,0.0,True,9,Ballot_harvesting:_Baltimore_elderly_votes,274,351,Ballot_harvesting:_Baltimore_elderly_votes_event_0,8,Ballot harvesting: Baltimore elderly votes,32703,77,./output/posteriors/Ballot_harvesting:_Baltimore_elderly_votes_event_0_raw.p,./data/timeseries/aggregated/Ballot_harvesting:_Baltimore_elderly_votes_raw.csv,13610.89,19034.11,True
381,True,True,True,True,True,8033.0,0.0,True,8,ballot_harvesting:_Baltimore_elderly_votes,274,351,ballot_harvesting:_Baltimore_elderly_votes_event_0,7,ballot harvesting: Baltimore elderly votes,16352,77,./output/posteriors/ballot_harvesting:_Baltimore_elderly_votes_event_0_raw.p,./data/timeseries/aggregated/ballot_harvesting:_Baltimore_elderly_votes_raw.csv,6855.89,9513.0,True
382,True,True,True,True,True,49584.0,87.0,True,411,Statistics:_Cities_That_Matter,236,315,Statistics:_Cities_That_Matter_event_1,327,Statistics: Cities That Matter,104064,79,./output/posteriors/Statistics:_Cities_That_Matter_event_1_raw.p,./data/timeseries/aggregated/Statistics:_Cities_That_Matter_raw.csv,42157.285,59830.99,True
383,True,True,True,True,True,11688.0,2.0,True,120,intimidation:_NC_BLM,538,621,intimidation:_NC_BLM_event_0,103,intimidation: NC BLM,43966,83,./output/posteriors/intimidation:_NC_BLM_event_0_raw.p,./data/timeseries/aggregated/intimidation:_NC_BLM_raw.csv,10805.945,12960.055,True
384,True,True,True,True,True,22029.0,84.0,True,65,dead_voters:_general_ticket,25017,25100,dead_voters:_general_ticket_event_5,47,dead voters: general ticket,2801573,83,./output/posteriors/dead_voters:_general_ticket_event_5_raw.p,./data/timeseries/aggregated/dead_voters:_general_ticket_raw.csv,19963.78,23850.495,True
385,True,True,False,True,True,900.0,0.0,True,415,Statistics:_JW_Counties_Over_100%,417,500,Statistics:_JW_Counties_Over_100%_event_3,330,Statistics: JW Counties Over 100%,6905,83,./output/posteriors/Statistics:_JW_Counties_Over_100%_event_3_raw.p,./data/timeseries/aggregated/Statistics:_JW_Counties_Over_100%_raw.csv,743.9449999999999,1078.0549999999998,False
386,True,True,True,True,True,585.0,0.0,True,520,voting_info:_poll_worker_ballot_marks,981,1065,voting_info:_poll_worker_ballot_marks_event_2,408,voting info: poll worker ballot marks,5092,84,./output/posteriors/voting_info:_poll_worker_ballot_marks_event_2_raw.p,./data/timeseries/aggregated/voting_info:_poll_worker_ballot_marks_raw.csv,503.0,673.0,True
387,True,True,True,True,True,79162.0,57.0,True,312,Physical_Mail_Fraud:_Philly_Destroying_Envelopes,271,356,Physical_Mail_Fraud:_Philly_Destroying_Envelopes_event_0,255,Physical Mail Fraud: Philly Destroying Envelopes,95426,85,./output/posteriors/Physical_Mail_Fraud:_Philly_Destroying_Envelopes_event_0_raw.p,./data/timeseries/aggregated/Physical_Mail_Fraud:_Philly_Destroying_Envelopes_raw.csv,71615.945,87238.375,True
388,True,True,True,True,True,506.0,0.0,True,501,voting_info:_abuse_and_public_records,15195,15281,voting_info:_abuse_and_public_records_event_1,385,voting info: abuse and public records,1617,86,./output/posteriors/voting_info:_abuse_and_public_records_event_1_raw.p,./data/timeseries/aggregated/voting_info:_abuse_and_public_records_raw.csv,442.0,575.0,True
389,True,True,True,True,True,3803.0,7.0,True,369,riot:_antifa_burning_things_down,28192,28278,riot:_antifa_burning_things_down_event_7,310,riot: antifa burning things down,92051,86,./output/posteriors/riot:_antifa_burning_things_down_event_7_raw.p,./data/timeseries/aggregated/riot:_antifa_burning_things_down_raw.csv,3378.0,4236.0,True
390,True,True,True,True,True,16558.0,30.0,True,433,Statistics:_Wisconsin_Votes_>_Registered,645,732,Statistics:_Wisconsin_Votes_>_Registered_event_3,336,Statistics: Wisconsin Votes > Registered,100952,87,./output/posteriors/Statistics:_Wisconsin_Votes_>_Registered_event_3_raw.p,./data/timeseries/aggregated/Statistics:_Wisconsin_Votes_>_Registered_raw.csv,14136.945,19527.165,True
391,True,True,True,False,True,7190.0,9.0,True,26,ballot_stuffing:_MI_wagons_suitcases_and_coolers,802,889,ballot_stuffing:_MI_wagons_suitcases_and_coolers_event_0,28,ballot stuffing: MI wagons suitcases and coolers,23952,87,./output/posteriors/ballot_stuffing:_MI_wagons_suitcases_and_coolers_event_0_raw.p,./data/timeseries/aggregated/ballot_stuffing:_MI_wagons_suitcases_and_coolers_raw.csv,6493.945,7813.055,True
392,True,True,True,True,True,798.0,0.0,True,161,lost:_NJ_Mail_Photo,80,167,lost:_NJ_Mail_Photo_event_0,138,lost: NJ Mail Photo,3552,87,./output/posteriors/lost:_NJ_Mail_Photo_event_0_raw.p,./data/timeseries/aggregated/lost:_NJ_Mail_Photo_raw.csv,699.0,896.0,True
393,True,True,True,True,True,11235.0,15.0,True,35,ballot_stuffing:_Short_Lines_Fraud,0,87,ballot_stuffing:_Short_Lines_Fraud_event_0,31,ballot stuffing: Short Lines Fraud,12704,87,./output/posteriors/ballot_stuffing:_Short_Lines_Fraud_event_0_raw.p,./data/timeseries/aggregated/ballot_stuffing:_Short_Lines_Fraud_raw.csv,9865.505,12991.164999999999,True
394,True,True,True,False,True,28916.0,27.0,True,87,False_Victory:_RealClearPolitics_Rescinds_Call_of_PA,5,93,False_Victory:_RealClearPolitics_Rescinds_Call_of_PA_event_0,77,False Victory: RealClearPolitics Rescinds Call of PA,40547,88,./output/posteriors/False_Victory:_RealClearPolitics_Rescinds_Call_of_PA_event_0_raw.p,./data/timeseries/aggregated/False_Victory:_RealClearPolitics_Rescinds_Call_of_PA_raw.csv,26673.67,31415.11,True
395,True,True,True,True,True,48293.0,115.0,True,37,civil_war:_general_ticket,18350,18438,civil_war:_general_ticket_event_1,34,civil war: general ticket,1192374,88,./output/posteriors/civil_war:_general_ticket_event_1_raw.p,./data/timeseries/aggregated/civil_war:_general_ticket_raw.csv,44129.01,53324.42999999999,True
396,True,True,True,True,True,2012.0,0.0,True,473,tech:_Zuckerberg_Hacking_WI,1456,1545,tech:_Zuckerberg_Hacking_WI_event_0,369,tech: Zuckerberg Hacking WI,12154,89,./output/posteriors/tech:_Zuckerberg_Hacking_WI_event_0_raw.p,./data/timeseries/aggregated/tech:_Zuckerberg_Hacking_WI_raw.csv,1745.0,2292.055,True
397,True,True,True,True,True,2898.0,1.0,True,283,Physical_Mail_Fraud:_ACLU_Signatures,4259,4348,Physical_Mail_Fraud:_ACLU_Signatures_event_0,227,Physical Mail Fraud: ACLU Signatures,10201,89,./output/posteriors/Physical_Mail_Fraud:_ACLU_Signatures_event_0_raw.p,./data/timeseries/aggregated/Physical_Mail_Fraud:_ACLU_Signatures_raw.csv,2654.0,3203.0,True
398,True,True,True,True,True,1728.0,2.0,True,509,voting_info:_CA_fake_voting_center,2,91,voting_info:_CA_fake_voting_center_event_0,390,voting info: CA fake voting center,2244,89,./output/posteriors/voting_info:_CA_fake_voting_center_event_0_raw.p,./data/timeseries/aggregated/voting_info:_CA_fake_voting_center_raw.csv,1519.0,1962.0,True
399,True,True,True,False,True,52573.0,72.0,True,60,dead_voters:_general_ticket,11212,11302,dead_voters:_general_ticket_event_0,47,dead voters: general ticket,2801573,90,./output/posteriors/dead_voters:_general_ticket_event_0_raw.p,./data/timeseries/aggregated/dead_voters:_general_ticket_raw.csv,47645.67,58653.165,True
400,True,True,True,True,True,40984.0,5.0,True,323,Physical_Mail_Mistakes:_Deceased_and_Inactive_CA,1567,1658,Physical_Mail_Mistakes:_Deceased_and_Inactive_CA_event_0,270,Physical Mail Mistakes: Deceased and Inactive CA,54582,91,./output/posteriors/Physical_Mail_Mistakes:_Deceased_and_Inactive_CA_event_0_raw.p,./data/timeseries/aggregated/Physical_Mail_Mistakes:_Deceased_and_Inactive_CA_raw.csv,35039.725,48682.165,True
401,True,True,True,True,True,3266.0,3.0,True,471,tech:_Russian_Malware_ES&S_Diebold,955,1046,tech:_Russian_Malware_ES&S_Diebold_event_1,367,tech: Russian Malware ES&S/Diebold,7984,91,./output/posteriors/tech:_Russian_Malware_ES&S_Diebold_event_1_raw.p,./data/timeseries/aggregated/tech:_Russian_Malware_ES&S_Diebold_raw.csv,2894.945,3615.055,True
402,True,True,True,True,True,33288.0,4.0,True,150,lost:_GA_found_in_dumpster,990,1081,lost:_GA_found_in_dumpster_event_1,130,lost: GA found in dumpster,156992,91,./output/posteriors/lost:_GA_found_in_dumpster_event_1_raw.p,./data/timeseries/aggregated/lost:_GA_found_in_dumpster_raw.csv,29949.89,37463.165,True
403,True,True,True,True,True,20993.0,1.0,True,339,Prominent_Person:_Chanel_Rion_Memo,10827,10918,Prominent_Person:_Chanel_Rion_Memo_event_0,289,Prominent Person: Chanel Rion Memo,40026,91,./output/posteriors/Prominent_Person:_Chanel_Rion_Memo_event_0_raw.p,./data/timeseries/aggregated/Prominent_Person:_Chanel_Rion_Memo_raw.csv,17725.78,24763.704999999994,True
404,True,True,True,True,True,38186.0,37.0,True,118,intimidation:_FL_trump_police_officer,19,111,intimidation:_FL_trump_police_officer_event_0,101,intimidation: FL trump police officer,41649,92,./output/posteriors/intimidation:_FL_trump_police_officer_event_0_raw.p,./data/timeseries/aggregated/intimidation:_FL_trump_police_officer_raw.csv,34905.34,43020.055,True
405,True,True,True,False,True,9164.0,19.0,True,276,partisan_vcr:__Pennsylvania_poll_worker_empty_ballots,5617,5709,partisan_vcr:__Pennsylvania_poll_worker_empty_ballots_event_2,220,partisan vcr:  Pennsylvania poll worker empty ballots,94004,92,./output/posteriors/partisan_vcr:__Pennsylvania_poll_worker_empty_ballots_event_2_raw.p,./data/timeseries/aggregated/partisan_vcr:__Pennsylvania_poll_worker_empty_ballots_raw.csv,8060.89,9821.0,True
406,True,True,True,True,True,3025.0,3.0,True,507,voting_info:_ballot_surredering,154,247,voting_info:_ballot_surredering_event_0,389,voting info: ballot surredering,9915,93,./output/posteriors/voting_info:_ballot_surredering_event_0_raw.p,./data/timeseries/aggregated/voting_info:_ballot_surredering_raw.csv,2725.0,3385.0,True
407,True,True,True,True,True,2003.0,0.0,True,22,ballot_stuffing:_Don_Jr_Trump_Army,195,288,ballot_stuffing:_Don_Jr_Trump_Army_event_0,24,ballot stuffing: Don Jr Trump Army,4443,93,./output/posteriors/ballot_stuffing:_Don_Jr_Trump_Army_event_0_raw.p,./data/timeseries/aggregated/ballot_stuffing:_Don_Jr_Trump_Army_raw.csv,1645.0,2381.0,True
408,True,True,True,True,True,19580.0,37.0,True,239,Other:_urban_playbook,17,111,Other:_urban_playbook_event_0,197,Other: urban playbook,27182,94,./output/posteriors/Other:_urban_playbook_event_0_raw.p,./data/timeseries/aggregated/Other:_urban_playbook_raw.csv,18309.0,21766.11,True
